image_name,pixels,thin pin,box,line,hardness,thickness,shape no close,dotted,wavy,noisy
TP_LI_T_S_09_rotated_90.png,-1,1,-1,1,-1,1,1,-1,-1,-1
PI_LI_H_D_07_rotated_75.png,1,-1,-1,1,1,-1,-1,1,-1,-1
TP_LI_H_S_04_rotated_75.png,-1,1,-1,1,1,1,1,-1,-1,-1
PI_BO_H_T_D_10_rotated_45.png,1,-1,1,-1,1,1,-1,1,-1,-1
TP_LI_H_S_D_W_10_rotated_75.png,-1,1,-1,1,1,1,1,1,1,-1
TP_BO_W_03_rotated_75.png,-1,1,1,-1,-1,1,-1,-1,1,-1
TP_LI_H_S_05_rotated_90.png,-1,1,-1,1,1,1,1,-1,-1,-1
TP_LI_T_S_D_05_rotated_45.png,-1,1,-1,1,-1,1,1,1,-1,-1
TP_BO_H_T_S_D_02_rotated_45.png,-1,1,1,-1,1,1,1,1,-1,-1
TP_BO_T_01_rotated_45.png,-1,1,1,-1,-1,1,-1,-1,-1,-1
TP_LI_T_W_02_rotated_90.png,-1,1,-1,1,-1,1,-1,-1,1,-1
TP_LI_H_T_W_09_rotated_75.png,-1,1,-1,1,1,1,-1,-1,1,-1
TP_BO_T_W_10_rotated_45.png,-1,1,1,-1,-1,1,-1,-1,1,-1
PI_LI_T_S_05_rotated_75.png,1,-1,-1,1,-1,1,1,-1,-1,-1
PI_LI_T_S_05_rotated_90.png,1,-1,-1,1,-1,1,1,-1,-1,-1
PI_BO_S_D_03_rotated_90.png,1,-1,1,-1,-1,-1,1,1,-1,-1
TP_BO_H_T_S_D_W_08_rotated_75.png,-1,1,1,-1,1,1,1,1,1,-1
TP_LI_T_01_rotated_45.png,-1,1,-1,1,-1,1,-1,-1,-1,-1
TP_BO_H_T_S_W_04_rotated_75.png,-1,1,1,-1,1,1,1,-1,1,-1
TP_LI_S_D_02_rotated_90.png,-1,1,-1,1,-1,1,1,1,-1,-1
PI_BO_D_W_07_rotated_90.png,1,-1,1,-1,-1,-1,-1,1,1,-1
PI_LI_H_S_D_04_rotated_45.png,1,-1,-1,1,1,-1,1,1,-1,-1
TP_BO_S_06_rotated_45.png,-1,1,1,-1,-1,1,1,-1,-1,-1
PI_BO_W_09_rotated_45.png,1,-1,1,-1,-1,-1,-1,-1,1,-1
PI_BO_T_S_D_W_07_rotated_75.png,1,-1,1,-1,-1,1,1,1,1,-1
TP_LI_H_S_D_W_07_rotated_90.png,-1,1,-1,1,1,1,1,1,1,-1
TP_LI_D_W_09_rotated_45.png,-1,1,-1,1,-1,1,-1,1,1,-1
TP_BO_T_S_D_03_rotated_45.png,-1,1,1,-1,-1,1,1,1,-1,-1
PI_BO_D_10_rotated_45.png,1,-1,1,-1,-1,-1,-1,1,-1,-1
PI_BO_H_S_D_08_rotated_45.png,1,-1,1,-1,1,-1,1,1,-1,-1
PI_LI_05_rotated_90.png,1,-1,-1,1,-1,-1,-1,-1,-1,-1
TP_LI_D_W_07_rotated_90.png,-1,1,-1,1,-1,1,-1,1,1,-1
PI_BO_H_S_D_W_10_rotated_90.png,1,-1,1,-1,1,-1,1,1,1,-1
PI_BO_07_rotated_45.png,1,-1,1,-1,-1,-1,-1,-1,-1,-1
TP_LI_H_T_S_D_W_03_rotated_90.png,-1,1,-1,1,1,1,1,1,1,-1
TP_LI_H_S_D_W_06_rotated_75.png,-1,1,-1,1,1,1,1,1,1,-1
PI_BO_S_08_rotated_90.png,1,-1,1,-1,-1,-1,1,-1,-1,-1
PI_LI_H_T_D_W_05_rotated_90.png,1,-1,-1,1,1,1,-1,1,1,-1
TP_LI_H_S_D_08_rotated_75.png,-1,1,-1,1,1,1,1,1,-1,-1
PI_BO_H_T_S_D_04_rotated_75.png,1,-1,1,-1,1,1,1,1,-1,-1
PI_LI_T_09_rotated_90.png,1,-1,-1,1,-1,1,-1,-1,-1,-1
TP_LI_T_06_rotated_45.png,-1,1,-1,1,-1,1,-1,-1,-1,-1
PI_LI_H_T_D_07_rotated_45.png,1,-1,-1,1,1,1,-1,1,-1,-1
PI_LI_H_T_S_W_10_rotated_75.png,1,-1,-1,1,1,1,1,-1,1,-1
PI_BO_S_D_10_rotated_45.png,1,-1,1,-1,-1,-1,1,1,-1,-1
TP_LI_H_T_D_W_01_rotated_45.png,-1,1,-1,1,1,1,-1,1,1,-1
TP_LI_W_06_rotated_90.png,-1,1,-1,1,-1,1,-1,-1,1,-1
TP_BO_S_D_W_09_rotated_90.png,-1,1,1,-1,-1,1,1,1,1,-1
PI_BO_H_D_04_rotated_90.png,1,-1,1,-1,1,-1,-1,1,-1,-1
PI_BO_H_T_06_rotated_75.png,1,-1,1,-1,1,1,-1,-1,-1,-1
TP_BO_03_rotated_75.png,-1,1,1,-1,-1,1,-1,-1,-1,-1
TP_LI_H_T_S_W_08_rotated_90.png,-1,1,-1,1,1,1,1,-1,1,-1
TP_LI_T_08_rotated_75.png,-1,1,-1,1,-1,1,-1,-1,-1,-1
PI_BO_H_08_rotated_90.png,1,-1,1,-1,1,-1,-1,-1,-1,-1
PI_BO_D_07_rotated_75.png,1,-1,1,-1,-1,-1,-1,1,-1,-1
PI_BO_H_T_W_06_rotated_75.png,1,-1,1,-1,1,1,-1,-1,1,-1
TP_LI_H_D_06_rotated_90.png,-1,1,-1,1,1,1,-1,1,-1,-1
PI_LI_H_D_10_rotated_45.png,1,-1,-1,1,1,-1,-1,1,-1,-1
PI_BO_T_S_06_rotated_90.png,1,-1,1,-1,-1,1,1,-1,-1,-1
PI_LI_S_W_01_rotated_45.png,1,-1,-1,1,-1,-1,1,-1,1,-1
TP_LI_H_T_D_06_rotated_90.png,-1,1,-1,1,1,1,-1,1,-1,-1
PI_BO_T_D_W_03_rotated_75.png,1,-1,1,-1,-1,1,-1,1,1,-1
PI_LI_H_W_03_rotated_45.png,1,-1,-1,1,1,-1,-1,-1,1,-1
TP_LI_T_02_rotated_45.png,-1,1,-1,1,-1,1,-1,-1,-1,-1
TP_LI_H_D_05_rotated_90.png,-1,1,-1,1,1,1,-1,1,-1,-1
PI_LI_S_D_W_05_rotated_75.png,1,-1,-1,1,-1,-1,1,1,1,-1
PI_LI_H_T_S_W_06_rotated_45.png,1,-1,-1,1,1,1,1,-1,1,-1
TP_BO_H_02_rotated_45.png,-1,1,1,-1,1,1,-1,-1,-1,-1
PI_BO_H_T_S_D_W_06_rotated_45.png,1,-1,1,-1,1,1,1,1,1,-1
TP_BO_H_W_04_rotated_45.png,-1,1,1,-1,1,1,-1,-1,1,-1
TP_BO_H_T_W_03_rotated_45.png,-1,1,1,-1,1,1,-1,-1,1,-1
PI_LI_H_T_D_04_rotated_45.png,1,-1,-1,1,1,1,-1,1,-1,-1
PI_LI_H_08_rotated_75.png,1,-1,-1,1,1,-1,-1,-1,-1,-1
TP_LI_H_08_rotated_45.png,-1,1,-1,1,1,1,-1,-1,-1,-1
PI_LI_T_S_D_08_rotated_90.png,1,-1,-1,1,-1,1,1,1,-1,-1
TP_LI_H_T_S_D_W_01_rotated_45.png,-1,1,-1,1,1,1,1,1,1,-1
PI_BO_H_S_D_01_rotated_75.png,1,-1,1,-1,1,-1,1,1,-1,-1
PI_BO_T_S_D_W_02_rotated_75.png,1,-1,1,-1,-1,1,1,1,1,-1
TP_LI_H_T_D_06_rotated_75.png,-1,1,-1,1,1,1,-1,1,-1,-1
PI_LI_02_rotated_45.png,1,-1,-1,1,-1,-1,-1,-1,-1,-1
TP_BO_T_S_W_05_rotated_45.png,-1,1,1,-1,-1,1,1,-1,1,-1
TP_LI_W_05_rotated_45.png,-1,1,-1,1,-1,1,-1,-1,1,-1
TP_LI_T_S_D_09_rotated_90.png,-1,1,-1,1,-1,1,1,1,-1,-1
TP_BO_H_T_W_08_rotated_90.png,-1,1,1,-1,1,1,-1,-1,1,-1
TP_LI_H_T_D_W_09_rotated_90.png,-1,1,-1,1,1,1,-1,1,1,-1
PI_LI_H_T_S_W_09_rotated_45.png,1,-1,-1,1,1,1,1,-1,1,-1
PI_LI_H_T_S_D_W_03_rotated_75.png,1,-1,-1,1,1,1,1,1,1,-1
TP_BO_S_D_08_rotated_45.png,-1,1,1,-1,-1,1,1,1,-1,-1
TP_BO_H_T_S_D_W_06_rotated_90.png,-1,1,1,-1,1,1,1,1,1,-1
PI_BO_S_03_rotated_90.png,1,-1,1,-1,-1,-1,1,-1,-1,-1
PI_BO_T_W_09_rotated_45.png,1,-1,1,-1,-1,1,-1,-1,1,-1
PI_LI_T_S_D_W_07_rotated_45.png,1,-1,-1,1,-1,1,1,1,1,-1
TP_BO_S_D_09_rotated_90.png,-1,1,1,-1,-1,1,1,1,-1,-1
PI_BO_W_04_rotated_45.png,1,-1,1,-1,-1,-1,-1,-1,1,-1
PI_LI_S_W_09_rotated_90.png,1,-1,-1,1,-1,-1,1,-1,1,-1
TP_BO_H_01_rotated_90.png,-1,1,1,-1,1,1,-1,-1,-1,-1
TP_LI_W_07_rotated_90.png,-1,1,-1,1,-1,1,-1,-1,1,-1
PI_LI_T_S_W_05_rotated_90.png,1,-1,-1,1,-1,1,1,-1,1,-1
PI_BO_T_S_D_W_10_rotated_75.png,1,-1,1,-1,-1,1,1,1,1,-1
PI_LI_H_T_S_D_W_02_rotated_75.png,1,-1,-1,1,1,1,1,1,1,-1
TP_BO_H_D_W_03_rotated_75.png,-1,1,1,-1,1,1,-1,1,1,-1
TP_LI_H_T_S_W_08_rotated_75.png,-1,1,-1,1,1,1,1,-1,1,-1
TP_LI_H_T_S_D_06_rotated_45.png,-1,1,-1,1,1,1,1,1,-1,-1
PI_LI_08_rotated_90.png,1,-1,-1,1,-1,-1,-1,-1,-1,-1
TP_LI_H_S_D_W_03_rotated_45.png,-1,1,-1,1,1,1,1,1,1,-1
PI_BO_D_03_rotated_45.png,1,-1,1,-1,-1,-1,-1,1,-1,-1
TP_BO_H_T_S_W_09_rotated_75.png,-1,1,1,-1,1,1,1,-1,1,-1
TP_LI_T_S_02_rotated_90.png,-1,1,-1,1,-1,1,1,-1,-1,-1
TP_LI_H_S_D_W_04_rotated_90.png,-1,1,-1,1,1,1,1,1,1,-1
TP_LI_T_D_W_04_rotated_45.png,-1,1,-1,1,-1,1,-1,1,1,-1
TP_BO_H_S_D_W_01_rotated_45.png,-1,1,1,-1,1,1,1,1,1,-1
PI_BO_T_D_W_03_rotated_45.png,1,-1,1,-1,-1,1,-1,1,1,-1
PI_BO_H_D_09_rotated_90.png,1,-1,1,-1,1,-1,-1,1,-1,-1
TP_BO_H_T_S_D_W_03_rotated_75.png,-1,1,1,-1,1,1,1,1,1,-1
TP_LI_T_W_10_rotated_90.png,-1,1,-1,1,-1,1,-1,-1,1,-1
TP_LI_H_07_rotated_90.png,-1,1,-1,1,1,1,-1,-1,-1,-1
TP_BO_H_T_S_02_rotated_75.png,-1,1,1,-1,1,1,1,-1,-1,-1
TP_LI_S_08_rotated_90.png,-1,1,-1,1,-1,1,1,-1,-1,-1
PI_BO_H_T_D_06_rotated_90.png,1,-1,1,-1,1,1,-1,1,-1,-1
TP_LI_H_05_rotated_90.png,-1,1,-1,1,1,1,-1,-1,-1,-1
PI_BO_H_T_S_10_rotated_75.png,1,-1,1,-1,1,1,1,-1,-1,-1
TP_LI_T_D_06_rotated_90.png,-1,1,-1,1,-1,1,-1,1,-1,-1
PI_LI_H_D_W_09_rotated_90.png,1,-1,-1,1,1,-1,-1,1,1,-1
PI_LI_H_S_D_W_10_rotated_75.png,1,-1,-1,1,1,-1,1,1,1,-1
TP_LI_D_W_05_rotated_75.png,-1,1,-1,1,-1,1,-1,1,1,-1
TP_LI_H_D_02_rotated_45.png,-1,1,-1,1,1,1,-1,1,-1,-1
TP_LI_H_S_D_06_rotated_45.png,-1,1,-1,1,1,1,1,1,-1,-1
PI_BO_T_S_W_10_rotated_90.png,1,-1,1,-1,-1,1,1,-1,1,-1
PI_BO_H_T_S_09_rotated_90.png,1,-1,1,-1,1,1,1,-1,-1,-1
PI_BO_H_T_D_01_rotated_45.png,1,-1,1,-1,1,1,-1,1,-1,-1
TP_BO_T_S_W_01_rotated_75.png,-1,1,1,-1,-1,1,1,-1,1,-1
PI_LI_T_W_07_rotated_45.png,1,-1,-1,1,-1,1,-1,-1,1,-1
PI_BO_H_D_W_07_rotated_75.png,1,-1,1,-1,1,-1,-1,1,1,-1
TP_LI_W_02_rotated_75.png,-1,1,-1,1,-1,1,-1,-1,1,-1
TP_LI_T_01_rotated_75.png,-1,1,-1,1,-1,1,-1,-1,-1,-1
TP_BO_D_03_rotated_75.png,-1,1,1,-1,-1,1,-1,1,-1,-1
TP_BO_H_T_S_W_03_rotated_45.png,-1,1,1,-1,1,1,1,-1,1,-1
TP_BO_T_S_D_W_02_rotated_90.png,-1,1,1,-1,-1,1,1,1,1,-1
PI_BO_T_S_D_W_03_rotated_75.png,1,-1,1,-1,-1,1,1,1,1,-1
TP_LI_T_S_D_W_08_rotated_90.png,-1,1,-1,1,-1,1,1,1,1,-1
PI_LI_T_D_W_08_rotated_45.png,1,-1,-1,1,-1,1,-1,1,1,-1
PI_LI_H_S_D_W_03_rotated_90.png,1,-1,-1,1,1,-1,1,1,1,-1
TP_LI_H_T_D_04_rotated_45.png,-1,1,-1,1,1,1,-1,1,-1,-1
TP_BO_T_02_rotated_45.png,-1,1,1,-1,-1,1,-1,-1,-1,-1
TP_LI_T_S_W_05_rotated_75.png,-1,1,-1,1,-1,1,1,-1,1,-1
TP_BO_T_W_01_rotated_45.png,-1,1,1,-1,-1,1,-1,-1,1,-1
TP_BO_H_T_W_06_rotated_90.png,-1,1,1,-1,1,1,-1,-1,1,-1
TP_BO_S_08_rotated_45.png,-1,1,1,-1,-1,1,1,-1,-1,-1
TP_BO_T_S_D_W_06_rotated_45.png,-1,1,1,-1,-1,1,1,1,1,-1
TP_BO_H_T_W_07_rotated_90.png,-1,1,1,-1,1,1,-1,-1,1,-1
TP_LI_T_D_03_rotated_90.png,-1,1,-1,1,-1,1,-1,1,-1,-1
TP_BO_T_W_07_rotated_90.png,-1,1,1,-1,-1,1,-1,-1,1,-1
TP_BO_S_D_07_rotated_90.png,-1,1,1,-1,-1,1,1,1,-1,-1
PI_BO_H_S_W_07_rotated_90.png,1,-1,1,-1,1,-1,1,-1,1,-1
TP_BO_T_W_09_rotated_45.png,-1,1,1,-1,-1,1,-1,-1,1,-1
TP_LI_H_T_S_W_04_rotated_90.png,-1,1,-1,1,1,1,1,-1,1,-1
PI_LI_T_W_10_rotated_90.png,1,-1,-1,1,-1,1,-1,-1,1,-1
TP_BO_07_rotated_45.png,-1,1,1,-1,-1,1,-1,-1,-1,-1
TP_LI_D_W_01_rotated_90.png,-1,1,-1,1,-1,1,-1,1,1,-1
TP_LI_H_S_07_rotated_75.png,-1,1,-1,1,1,1,1,-1,-1,-1
PI_LI_S_05_rotated_90.png,1,-1,-1,1,-1,-1,1,-1,-1,-1
PI_LI_H_T_03_rotated_75.png,1,-1,-1,1,1,1,-1,-1,-1,-1
TP_LI_H_S_D_02_rotated_90.png,-1,1,-1,1,1,1,1,1,-1,-1
TP_LI_H_T_D_W_01_rotated_75.png,-1,1,-1,1,1,1,-1,1,1,-1
PI_LI_H_T_S_D_03_rotated_45.png,1,-1,-1,1,1,1,1,1,-1,-1
PI_BO_D_10_rotated_90.png,1,-1,1,-1,-1,-1,-1,1,-1,-1
TP_LI_T_03_rotated_90.png,-1,1,-1,1,-1,1,-1,-1,-1,-1
TP_BO_H_T_D_W_01_rotated_75.png,-1,1,1,-1,1,1,-1,1,1,-1
PI_BO_H_D_W_10_rotated_45.png,1,-1,1,-1,1,-1,-1,1,1,-1
PI_LI_H_D_08_rotated_90.png,1,-1,-1,1,1,-1,-1,1,-1,-1
TP_LI_D_01_rotated_90.png,-1,1,-1,1,-1,1,-1,1,-1,-1
PI_BO_H_S_02_rotated_90.png,1,-1,1,-1,1,-1,1,-1,-1,-1
PI_BO_T_S_W_08_rotated_75.png,1,-1,1,-1,-1,1,1,-1,1,-1
PI_BO_H_W_08_rotated_75.png,1,-1,1,-1,1,-1,-1,-1,1,-1
PI_LI_T_W_04_rotated_90.png,1,-1,-1,1,-1,1,-1,-1,1,-1
PI_BO_H_S_D_06_rotated_45.png,1,-1,1,-1,1,-1,1,1,-1,-1
TP_BO_H_T_S_03_rotated_45.png,-1,1,1,-1,1,1,1,-1,-1,-1
PI_LI_S_D_W_03_rotated_45.png,1,-1,-1,1,-1,-1,1,1,1,-1
TP_LI_T_03_rotated_75.png,-1,1,-1,1,-1,1,-1,-1,-1,-1
TP_LI_H_T_W_08_rotated_45.png,-1,1,-1,1,1,1,-1,-1,1,-1
TP_LI_T_W_03_rotated_75.png,-1,1,-1,1,-1,1,-1,-1,1,-1
PI_LI_H_T_W_10_rotated_75.png,1,-1,-1,1,1,1,-1,-1,1,-1
TP_LI_S_W_03_rotated_45.png,-1,1,-1,1,-1,1,1,-1,1,-1
TP_LI_T_S_W_01_rotated_45.png,-1,1,-1,1,-1,1,1,-1,1,-1
PI_BO_T_D_W_05_rotated_90.png,1,-1,1,-1,-1,1,-1,1,1,-1
PI_LI_W_06_rotated_75.png,1,-1,-1,1,-1,-1,-1,-1,1,-1
PI_BO_S_01_rotated_75.png,1,-1,1,-1,-1,-1,1,-1,-1,-1
TP_BO_H_T_S_D_05_rotated_75.png,-1,1,1,-1,1,1,1,1,-1,-1
TP_LI_H_T_S_04_rotated_75.png,-1,1,-1,1,1,1,1,-1,-1,-1
PI_LI_H_S_07_rotated_45.png,1,-1,-1,1,1,-1,1,-1,-1,-1
PI_LI_H_T_02_rotated_45.png,1,-1,-1,1,1,1,-1,-1,-1,-1
PI_LI_H_D_W_07_rotated_90.png,1,-1,-1,1,1,-1,-1,1,1,-1
PI_LI_H_S_W_04_rotated_45.png,1,-1,-1,1,1,-1,1,-1,1,-1
TP_BO_S_W_09_rotated_90.png,-1,1,1,-1,-1,1,1,-1,1,-1
PI_LI_H_W_08_rotated_90.png,1,-1,-1,1,1,-1,-1,-1,1,-1
TP_LI_D_10_rotated_75.png,-1,1,-1,1,-1,1,-1,1,-1,-1
PI_BO_D_06_rotated_45.png,1,-1,1,-1,-1,-1,-1,1,-1,-1
TP_BO_H_T_D_03_rotated_90.png,-1,1,1,-1,1,1,-1,1,-1,-1
TP_BO_H_T_S_D_06_rotated_45.png,-1,1,1,-1,1,1,1,1,-1,-1
PI_BO_S_D_09_rotated_90.png,1,-1,1,-1,-1,-1,1,1,-1,-1
TP_LI_T_D_W_03_rotated_90.png,-1,1,-1,1,-1,1,-1,1,1,-1
PI_BO_H_T_S_D_10_rotated_75.png,1,-1,1,-1,1,1,1,1,-1,-1
TP_BO_H_T_01_rotated_45.png,-1,1,1,-1,1,1,-1,-1,-1,-1
PI_LI_T_S_D_W_06_rotated_90.png,1,-1,-1,1,-1,1,1,1,1,-1
PI_BO_H_T_D_W_09_rotated_90.png,1,-1,1,-1,1,1,-1,1,1,-1
PI_BO_01_rotated_75.png,1,-1,1,-1,-1,-1,-1,-1,-1,-1
TP_LI_H_S_03_rotated_45.png,-1,1,-1,1,1,1,1,-1,-1,-1
PI_BO_H_T_S_D_W_10_rotated_90.png,1,-1,1,-1,1,1,1,1,1,-1
TP_BO_S_W_02_rotated_75.png,-1,1,1,-1,-1,1,1,-1,1,-1
PI_BO_H_S_D_08_rotated_90.png,1,-1,1,-1,1,-1,1,1,-1,-1
TP_BO_H_S_D_W_01_rotated_75.png,-1,1,1,-1,1,1,1,1,1,-1
TP_BO_T_D_W_06_rotated_90.png,-1,1,1,-1,-1,1,-1,1,1,-1
TP_LI_H_S_W_03_rotated_75.png,-1,1,-1,1,1,1,1,-1,1,-1
TP_LI_01_rotated_90.png,-1,1,-1,1,-1,1,-1,-1,-1,-1
TP_LI_H_T_S_W_10_rotated_45.png,-1,1,-1,1,1,1,1,-1,1,-1
TP_BO_T_S_D_02_rotated_75.png,-1,1,1,-1,-1,1,1,1,-1,-1
PI_BO_T_S_07_rotated_90.png,1,-1,1,-1,-1,1,1,-1,-1,-1
PI_BO_H_D_W_03_rotated_90.png,1,-1,1,-1,1,-1,-1,1,1,-1
PI_LI_H_D_W_03_rotated_90.png,1,-1,-1,1,1,-1,-1,1,1,-1
TP_LI_H_09_rotated_75.png,-1,1,-1,1,1,1,-1,-1,-1,-1
TP_LI_H_T_S_W_06_rotated_90.png,-1,1,-1,1,1,1,1,-1,1,-1
TP_BO_D_W_10_rotated_90.png,-1,1,1,-1,-1,1,-1,1,1,-1
PI_BO_T_D_04_rotated_45.png,1,-1,1,-1,-1,1,-1,1,-1,-1
TP_LI_H_T_S_05_rotated_75.png,-1,1,-1,1,1,1,1,-1,-1,-1
PI_LI_H_D_02_rotated_45.png,1,-1,-1,1,1,-1,-1,1,-1,-1
TP_LI_S_D_W_02_rotated_45.png,-1,1,-1,1,-1,1,1,1,1,-1
PI_BO_H_T_D_05_rotated_45.png,1,-1,1,-1,1,1,-1,1,-1,-1
TP_LI_W_02_rotated_45.png,-1,1,-1,1,-1,1,-1,-1,1,-1
TP_BO_H_T_S_D_W_04_rotated_90.png,-1,1,1,-1,1,1,1,1,1,-1
PI_LI_T_D_10_rotated_45.png,1,-1,-1,1,-1,1,-1,1,-1,-1
TP_LI_H_S_D_W_06_rotated_45.png,-1,1,-1,1,1,1,1,1,1,-1
PI_BO_H_T_D_09_rotated_90.png,1,-1,1,-1,1,1,-1,1,-1,-1
PI_LI_H_W_03_rotated_90.png,1,-1,-1,1,1,-1,-1,-1,1,-1
TP_BO_T_S_04_rotated_75.png,-1,1,1,-1,-1,1,1,-1,-1,-1
TP_LI_D_02_rotated_90.png,-1,1,-1,1,-1,1,-1,1,-1,-1
TP_LI_H_S_D_W_08_rotated_45.png,-1,1,-1,1,1,1,1,1,1,-1
TP_LI_H_W_08_rotated_90.png,-1,1,-1,1,1,1,-1,-1,1,-1
TP_LI_D_10_rotated_90.png,-1,1,-1,1,-1,1,-1,1,-1,-1
PI_BO_H_07_rotated_90.png,1,-1,1,-1,1,-1,-1,-1,-1,-1
TP_BO_H_06_rotated_90.png,-1,1,1,-1,1,1,-1,-1,-1,-1
TP_LI_T_W_06_rotated_75.png,-1,1,-1,1,-1,1,-1,-1,1,-1
PI_LI_H_T_D_W_06_rotated_75.png,1,-1,-1,1,1,1,-1,1,1,-1
TP_BO_H_T_W_10_rotated_45.png,-1,1,1,-1,1,1,-1,-1,1,-1
TP_LI_H_T_D_W_02_rotated_90.png,-1,1,-1,1,1,1,-1,1,1,-1
PI_BO_H_S_W_01_rotated_75.png,1,-1,1,-1,1,-1,1,-1,1,-1
PI_BO_H_S_W_04_rotated_90.png,1,-1,1,-1,1,-1,1,-1,1,-1
PI_BO_H_D_07_rotated_45.png,1,-1,1,-1,1,-1,-1,1,-1,-1
PI_LI_T_S_W_08_rotated_90.png,1,-1,-1,1,-1,1,1,-1,1,-1
PI_BO_H_T_S_D_W_02_rotated_90.png,1,-1,1,-1,1,1,1,1,1,-1
PI_LI_H_T_W_01_rotated_45.png,1,-1,-1,1,1,1,-1,-1,1,-1
PI_LI_S_D_04_rotated_45.png,1,-1,-1,1,-1,-1,1,1,-1,-1
PI_LI_09_rotated_75.png,1,-1,-1,1,-1,-1,-1,-1,-1,-1
PI_BO_H_T_D_W_05_rotated_75.png,1,-1,1,-1,1,1,-1,1,1,-1
TP_BO_S_W_01_rotated_45.png,-1,1,1,-1,-1,1,1,-1,1,-1
PI_BO_S_W_02_rotated_90.png,1,-1,1,-1,-1,-1,1,-1,1,-1
PI_LI_S_W_02_rotated_45.png,1,-1,-1,1,-1,-1,1,-1,1,-1
PI_LI_T_W_07_rotated_90.png,1,-1,-1,1,-1,1,-1,-1,1,-1
PI_LI_H_T_D_06_rotated_90.png,1,-1,-1,1,1,1,-1,1,-1,-1
PI_LI_T_06_rotated_45.png,1,-1,-1,1,-1,1,-1,-1,-1,-1
PI_BO_T_D_03_rotated_90.png,1,-1,1,-1,-1,1,-1,1,-1,-1
PI_BO_07_rotated_90.png,1,-1,1,-1,-1,-1,-1,-1,-1,-1
PI_BO_W_09_rotated_90.png,1,-1,1,-1,-1,-1,-1,-1,1,-1
PI_BO_T_W_07_rotated_90.png,1,-1,1,-1,-1,1,-1,-1,1,-1
TP_BO_T_D_W_02_rotated_90.png,-1,1,1,-1,-1,1,-1,1,1,-1
PI_LI_H_02_rotated_90.png,1,-1,-1,1,1,-1,-1,-1,-1,-1
PI_BO_H_T_S_W_04_rotated_90.png,1,-1,1,-1,1,1,1,-1,1,-1
PI_BO_H_D_02_rotated_75.png,1,-1,1,-1,1,-1,-1,1,-1,-1
TP_LI_H_W_07_rotated_75.png,-1,1,-1,1,1,1,-1,-1,1,-1
PI_BO_H_T_S_W_10_rotated_90.png,1,-1,1,-1,1,1,1,-1,1,-1
TP_BO_S_01_rotated_90.png,-1,1,1,-1,-1,1,1,-1,-1,-1
PI_LI_T_D_09_rotated_90.png,1,-1,-1,1,-1,1,-1,1,-1,-1
PI_LI_H_S_09_rotated_45.png,1,-1,-1,1,1,-1,1,-1,-1,-1
PI_LI_T_S_D_09_rotated_90.png,1,-1,-1,1,-1,1,1,1,-1,-1
PI_BO_T_D_04_rotated_90.png,1,-1,1,-1,-1,1,-1,1,-1,-1
TP_BO_S_D_W_05_rotated_45.png,-1,1,1,-1,-1,1,1,1,1,-1
PI_LI_H_T_S_W_08_rotated_45.png,1,-1,-1,1,1,1,1,-1,1,-1
TP_BO_H_T_01_rotated_75.png,-1,1,1,-1,1,1,-1,-1,-1,-1
TP_BO_H_T_S_08_rotated_75.png,-1,1,1,-1,1,1,1,-1,-1,-1
TP_LI_T_S_D_01_rotated_75.png,-1,1,-1,1,-1,1,1,1,-1,-1
PI_BO_H_W_09_rotated_45.png,1,-1,1,-1,1,-1,-1,-1,1,-1
PI_BO_T_S_D_05_rotated_90.png,1,-1,1,-1,-1,1,1,1,-1,-1
TP_LI_T_W_02_rotated_75.png,-1,1,-1,1,-1,1,-1,-1,1,-1
PI_LI_T_S_D_W_04_rotated_45.png,1,-1,-1,1,-1,1,1,1,1,-1
TP_BO_H_T_D_W_06_rotated_90.png,-1,1,1,-1,1,1,-1,1,1,-1
TP_BO_T_S_D_W_03_rotated_75.png,-1,1,1,-1,-1,1,1,1,1,-1
TP_BO_H_T_S_D_W_01_rotated_90.png,-1,1,1,-1,1,1,1,1,1,-1
TP_LI_H_T_D_W_05_rotated_90.png,-1,1,-1,1,1,1,-1,1,1,-1
TP_BO_S_W_04_rotated_90.png,-1,1,1,-1,-1,1,1,-1,1,-1
TP_LI_06_rotated_75.png,-1,1,-1,1,-1,1,-1,-1,-1,-1
PI_BO_T_S_D_02_rotated_75.png,1,-1,1,-1,-1,1,1,1,-1,-1
PI_BO_S_D_W_04_rotated_90.png,1,-1,1,-1,-1,-1,1,1,1,-1
PI_BO_H_W_04_rotated_90.png,1,-1,1,-1,1,-1,-1,-1,1,-1
PI_LI_H_T_02_rotated_90.png,1,-1,-1,1,1,1,-1,-1,-1,-1
PI_BO_S_D_06_rotated_45.png,1,-1,1,-1,-1,-1,1,1,-1,-1
PI_LI_H_T_D_W_03_rotated_45.png,1,-1,-1,1,1,1,-1,1,1,-1
PI_LI_T_S_04_rotated_75.png,1,-1,-1,1,-1,1,1,-1,-1,-1
TP_LI_H_T_S_W_09_rotated_90.png,-1,1,-1,1,1,1,1,-1,1,-1
PI_BO_T_D_02_rotated_45.png,1,-1,1,-1,-1,1,-1,1,-1,-1
PI_LI_S_06_rotated_45.png,1,-1,-1,1,-1,-1,1,-1,-1,-1
PI_BO_H_07_rotated_75.png,1,-1,1,-1,1,-1,-1,-1,-1,-1
PI_LI_S_W_10_rotated_75.png,1,-1,-1,1,-1,-1,1,-1,1,-1
